Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-01-03,21.776384353637695,21.776384353637695,21.776384353637695,21.776384353637695,0
2000-01-04,11.539950370788574,11.633102401623676,11.030034516371037,11.167343250895586,100969038
2000-01-05,11.539950370788574,11.819406463293879,11.308886533529881,11.402037560917563,78951612
2000-01-06,11.539950370788574,11.819406463293879,11.260495281730687,11.588341622587768,94351308
2000-01-07,11.074191093444824,11.402037430553506,10.981039063674768,11.167343123214883,63538583
2000-01-10,11.308884620666504,11.4951876473767,10.981037331816376,11.16734136197382,71348563
2000-01-11,11.216336250305176,12.005102954740691,11.216336250305174,12.005102954740691,113739712
2000-01-12,11.867795944213867,11.867795944213867,11.167342528758663,11.353646578381504,105636792
2000-01-13,11.867795944213867,12.284560744293596,11.7746449228498,12.054100997284062,180292164
2000-01-14,11.40203857421875,12.098258552179681,11.40203857421875,12.005106513066142,75928603
2000-01-17,11.819405555725098,12.054100851173105,11.681492756443907,11.774644780126206,63291557
2000-01-18,11.774646759033203,11.960950837709012,11.681494719695298,11.912559581492724,36009878
2000-01-19,11.49518871307373,11.819405559832184,11.446797464973509,11.774644784217738,39957690
2000-01-20,11.58834171295166,11.633102492336604,11.353647401099575,11.633102492336604,26366721
2000-01-21,11.539950370788574,11.77464568425797,11.539950370788574,11.588341622587768,47431990
2000-01-24,11.40203857421875,11.77464673067291,11.40203857421875,11.77464673067291,31916914
2000-01-25,11.308884620666504,11.53994841884146,11.308884620666506,11.402035632297977,22894992
2000-01-26,11.353646278381348,11.539949319634104,11.260494256031306,11.308885503422623,47392321
2000-01-27,11.308884620666504,11.53994841884146,11.308884620666506,11.53994841884146,24439421
2000-01-28,11.446799278259277,11.633103355201017,11.308887460530915,11.308887460530915,47079264
2000-01-31,11.58834171295166,11.72625452389809,11.539950460775119,11.633102492336604,31397900
2000-02-01,11.446799278259277,11.726255393671886,11.402038495554283,11.681494610966892,84326933
2000-02-02,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-03,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-04,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-07,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-08,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-09,11.539950370788574,12.054101776763277,11.539950370788574,11.726254432458777,304085414
2000-02-10,11.774646759033203,11.774646759033203,11.402038601681582,11.539951424141105,187384723
2000-02-11,12.564017295837402,12.564017295837404,11.912558176173523,11.912558176173523,344853284
2000-02-14,12.564017295837402,13.12232338370509,12.564017295837404,12.84347338088381,406964176
2000-02-15,13.2644681930542,13.308624887093442,12.564014885384356,12.798709144115193,241149462
2000-02-16,13.078166007995605,13.308625734211306,12.98501399158907,13.26446903736141,161401143
2000-02-17,12.936627388000488,13.264473795683868,12.936627388000487,12.936627388000487,125048123
2000-02-18,12.798709869384766,13.171317932408462,12.798709869384766,13.171317932408462,107253028
2000-02-21,11.912557601928711,12.332951866788676,11.912557601928711,12.332951866788676,87638759
2000-02-22,12.098258018493652,12.332953342467437,11.912559027305898,11.912559027305898,134753118
2000-02-23,12.6571683883667,12.936623449303942,12.147252585260313,12.284560302520617,215180424
2000-02-24,12.985010147094727,13.171314124748454,12.750315942911495,13.029165827424109,214266979
2000-02-25,13.029170036315918,13.401778111989222,12.985014341722653,13.07816636064098,206994478
2000-02-28,13.029170036315918,13.02917003631592,13.02917003631592,13.02917003631592,0
2000-02-29,13.308625221252441,13.357015460243801,12.985013491103285,13.171317516735574,134264876
2000-03-01,13.078166007995605,13.494929767024374,13.078166007995605,13.401777750617839,108432762
2000-03-02,13.122323036193848,13.308627087957666,13.078167338299723,13.171319364181631,83138031
2000-03-03,13.122323036193848,13.215475062075758,12.891863286535907,13.12232303619385,62989128
2000-03-06,13.029170036315918,13.122322055234244,12.705558284967676,12.843472080643034,68070596
2000-03-07,13.308625221252441,13.308625221252441,13.02916918280401,13.02916918280401,95097517
2000-03-08,13.68123722076416,13.729627473720388,13.215477022270422,13.30862906196917,171716614
2000-03-09,14.05323600769043,14.102232331476609,13.588082000378524,13.774386036166126,195730616
2000-03-10,14.102235794067383,14.4258476213144,13.822779671769753,14.195387834833259,181412129
2000-03-13,13.171318054199219,13.82277608837131,13.122321731084474,13.122321731084474,178226695
2000-03-14,13.2644681930542,13.401776897570684,12.798709144115193,13.357015124869797,174302792
2000-03-15,12.891863822937012,13.264470938520612,12.79871179317926,13.215475611941612,163459471
